USER_ID,ITEM_ID,RATING,TIMESTAMP
79,1008,4,2025-03-30T15:33:02.000
348,1028,4,2025-02-03T16:32:40.000
15,933,1,2024-11-13T21:27:27.000
425,183,3,2024-11-05T14:01:26.000
63,306,3,2024-10-01T23:02:28.000
248,235,3,2025-01-11T16:29:10.000
394,181,4,2024-11-30T10:46:36.000
26,240,3,2025-03-31T20:51:08.000
151,484,4,2024-11-14T16:22:43.000
7,555,4,2025-04-09T15:13:31.000
222,81,1,2024-10-30T03:52:45.000
22,1001,1,2024-11-07T07:10:47.000
347,385,4,2024-12-09T07:55:01.000
198,228,3,2025-01-07T21:06:46.000
343,499,5,2024-10-09T13:52:09.000
10,483,5,2024-10-26T18:08:53.000
112,286,4,2025-01-16T23:14:44.000
44,21,2,2024-11-01T01:13:09.000
130,122,3,2024-10-07T19:04:50.000
1,190,5,2024-09-24T03:35:25.000
58,216,3,2025-01-09T00:22:18.000
141,1,3,2025-01-12T05:59:13.000
344,1165,1,2025-02-02T01:13:06.000
328,511,4,2025-01-17T14:01:18.000
406,181,5,2024-11-13T18:30:59.000
317,245,4,2025-04-01T16:02:55.000
393,303,4,2025-03-31T17:16:49.000
294,902,4,2025-04-01T04:20:17.000
445,195,2,2025-03-27T08:34:15.000
60,56,4,2024-12-28T16:35:19.000
226,209,3,2025-01-04T04:45:46.000
334,870,3,2025-04-02T19:31:53.000
401,196,5,2025-03-27T21:18:17.000
379,451,4,2024-11-26T06:32:48.000
182,222,3,2025-01-24T03:39:40.000
207,997,1,2024-09-29T04:51:33.000
397,324,2,2024-12-23T00:59:09.000
6,189,3,2024-12-31T20:49:25.000
241,887,4,2025-02-12T02:14:45.000
216,150,5,2024-11-22T21:06:52.000
126,1175,5,2025-02-19T02:55:58.000
222,300,5,2024-10-22T23:26:35.000
268,926,2,2024-10-01T21:56:52.000
256,368,1,2024-12-15T05:29:38.000
436,132,1,2025-02-18T02:43:44.000
343,69,5,2024-10-09T14:02:15.000
293,280,2,2025-03-03T06:06:38.000
378,471,3,2024-11-20T20:16:58.000
244,866,5,2024-11-27T04:32:11.000
378,1232,3,2024-11-24T00:58:41.000
435,756,3,2025-01-07T00:48:54.000
426,633,4,2024-11-13T18:13:36.000
338,603,5,2024-11-13T16:31:30.000
427,302,4,2024-11-16T17:19:19.000
407,157,2,2024-09-23T20:32:32.000
214,20,4,2025-04-15T19:23:17.000
416,1503,4,2025-02-28T21:50:29.000
74,121,4,2025-02-24T15:17:08.000
308,520,4,2025-02-17T18:01:48.000
121,508,4,2025-03-31T23:52:13.000
14,492,4,2025-03-26T03:04:45.000
81,544,2,2024-10-11T05:04:32.000
25,114,5,2025-01-26T22:03:38.000
308,58,3,2025-02-17T17:27:39.000
343,237,4,2024-10-09T13:12:18.000
346,455,3,2024-09-22T17:21:29.000
178,71,4,2024-12-22T21:36:17.000
320,403,4,2025-01-14T03:41:21.000
379,504,5,2024-11-26T06:35:41.000
342,1073,1,2024-09-27T00:29:59.000
250,69,5,2024-10-29T02:27:39.000
225,245,2,2024-11-14T20:28:35.000
244,52,4,2024-11-27T04:54:36.000
5,259,1,2024-11-06T19:23:28.000
133,304,3,2025-03-22T17:43:59.000
374,257,3,2024-11-24T17:40:23.000
372,12,4,2024-10-14T22:55:30.000
436,454,4,2025-02-18T02:29:42.000
194,941,2,2024-11-15T00:09:29.000
385,526,3,2024-11-13T18:18:18.000
396,106,4,2025-01-12T23:08:57.000
394,121,4,2024-11-30T11:14:12.000
195,271,4,2024-11-14T06:20:50.000
48,181,5,2024-11-13T15:29:14.000
63,225,2,2024-10-01T23:10:39.000
429,1113,3,2024-12-17T19:25:11.000
429,944,3,2024-12-17T19:37:54.000
329,12,4,2025-04-04T02:16:18.000
422,1017,4,2024-09-24T19:41:03.000
125,384,3,2025-04-17T18:43:11.000
412,4,3,2024-11-16T21:54:13.000
326,479,5,2024-11-18T17:50:32.000
242,1357,5,2024-11-17T04:33:16.000
312,156,3,2025-04-04T13:57:04.000
276,576,3,2024-09-20T21:55:47.000
293,206,4,2025-03-03T06:45:52.000
244,685,2,2024-11-27T04:24:02.000
351,750,5,2024-12-29T00:53:30.000
330,1044,5,2024-10-11T05:26:15.000
418,304,4,2025-03-30T18:32:18.000
392,1142,5,2025-03-27T22:36:24.000
257,405,3,2024-12-13T21:59:57.000
89,212,3,2024-11-13T22:25:09.000
387,444,4,2025-02-03T04:56:40.000
22,153,5,2024-11-07T07:07:03.000
416,819,3,2025-02-28T21:20:44.000
361,197,5,2024-11-13T17:05:39.000
242,237,4,2024-11-17T04:23:14.000
76,98,5,2024-09-23T15:26:31.000
193,210,4,2025-03-05T19:22:35.000
137,266,5,2024-12-06T18:25:35.000
10,56,5,2024-10-26T17:23:18.000
406,79,3,2024-12-18T21:28:01.000
7,604,3,2025-03-31T13:39:07.000
429,635,3,2024-12-17T19:33:22.000
417,725,4,2024-12-01T05:09:30.000
64,175,5,2025-03-12T21:50:15.000
430,527,4,2024-10-19T01:56:49.000
184,67,3,2025-03-14T21:56:09.000
342,179,5,2024-09-23T03:09:35.000
95,1018,3,2024-11-10T21:55:46.000
386,7,3,2024-10-24T01:03:48.000
221,24,5,2024-09-26T03:25:52.000
268,101,2,2024-09-29T14:09:34.000
109,215,3,2024-11-26T21:09:58.000
15,459,5,2024-11-13T21:12:42.000
425,825,2,2024-11-05T14:04:03.000
387,189,5,2025-02-03T05:26:59.000
268,1002,1,2024-10-01T22:00:16.000
224,1045,2,2025-02-21T17:39:26.000
125,94,5,2025-04-17T18:51:05.000
393,396,1,2025-03-12T19:21:54.000
330,588,5,2024-10-11T05:00:33.000
432,50,5,2025-03-09T04:00:12.000
230,140,3,2024-11-25T18:58:40.000
399,763,2,2024-12-17T06:41:40.000
417,195,5,2024-11-16T02:29:40.000
280,629,4,2025-04-04T14:57:32.000
233,923,4,2024-10-24T03:33:30.000
115,952,5,2024-12-03T17:43:18.000
282,879,2,2024-11-19T14:25:04.000
279,1312,3,2025-03-24T23:09:22.000
263,661,5,2025-03-30T22:58:48.000
442,54,3,2024-12-29T10:27:54.000
276,1220,4,2024-09-20T21:30:48.000
119,310,5,2025-01-30T15:45:17.000
73,318,4,2025-02-28T00:32:14.000
2,19,3,2025-02-27T03:41:11.000
97,192,1,2025-01-08T05:52:58.000
447,1034,2,2024-11-06T22:21:58.000
445,410,1,2025-03-29T19:36:04.000
268,238,3,2024-09-26T21:45:52.000
270,282,3,2024-10-15T22:21:33.000
227,25,4,2024-11-09T00:32:15.000
69,147,3,2024-12-14T04:15:20.000
411,196,4,2025-04-17T20:43:24.000
64,403,4,2025-03-12T21:59:13.000
421,915,4,2025-04-10T20:47:32.000
102,502,3,2025-03-02T01:55:38.000
153,510,3,2024-12-06T01:19:58.000
188,164,4,2024-09-24T03:44:34.000
87,161,5,2024-11-18T17:58:13.000
243,16,3,2024-11-20T01:00:30.000
320,895,4,2025-01-14T03:25:46.000
363,37,2,2025-04-02T06:28:30.000
197,550,3,2025-04-01T05:53:01.000
406,435,5,2024-11-21T17:00:42.000
110,11,4,2025-02-09T01:32:02.000
396,930,3,2025-01-12T23:07:47.000
438,1028,2,2024-11-18T15:55:29.000
13,783,3,2025-02-01T03:36:28.000
314,1032,4,2024-10-26T18:46:43.000
373,196,5,2024-10-17T14:28:07.000
43,271,3,2024-11-23T20:31:43.000
158,435,5,2024-11-21T17:46:47.000
357,713,5,2024-11-08T01:12:56.000
334,70,3,2025-04-02T19:44:59.000
151,702,3,2024-11-14T16:27:29.000
422,273,5,2024-09-24T19:36:31.000
313,604,4,2025-03-27T16:02:32.000
5,457,1,2024-11-10T21:54:58.000
373,651,4,2024-10-17T16:17:55.000
311,642,4,2025-01-09T17:10:23.000
429,693,4,2024-12-17T19:23:48.000
85,622,3,2024-12-24T20:37:13.000
277,93,4,2024-11-14T21:46:12.000
363,761,3,2025-04-02T06:23:03.000
313,155,2,2025-03-27T20:46:17.000
294,343,4,2025-03-07T03:31:51.000
20,568,4,2024-11-16T08:34:51.000
378,286,5,2024-11-20T16:34:10.000
216,200,5,2024-11-23T00:26:42.000
207,875,2,2024-10-01T15:14:49.000
328,690,3,2025-01-17T13:40:18.000
10,603,5,2024-10-26T17:26:23.000
281,682,3,2024-12-04T01:55:19.000
90,180,4,2025-03-31T22:41:05.000
311,41,3,2025-01-09T17:20:39.000
393,659,4,2025-02-17T20:12:58.000
11,726,3,2025-04-06T23:31:55.000
385,171,3,2024-11-17T07:12:57.000
387,48,4,2025-02-03T05:29:13.000
429,318,5,2024-12-17T19:42:11.000
339,159,3,2025-03-27T21:38:01.000
274,118,4,2024-11-07T23:35:11.000
334,708,4,2025-04-03T18:40:33.000
409,479,5,2024-12-02T23:55:47.000
268,122,2,2024-10-01T22:01:50.000
326,386,5,2024-11-18T18:21:24.000
178,16,4,2024-12-22T20:51:45.000
306,25,3,2024-10-10T17:25:54.000
395,365,5,2025-01-02T18:40:03.000
348,476,4,2025-02-03T16:35:35.000
269,194,5,2025-04-01T16:42:31.000
405,1029,1,2025-01-23T09:28:55.000
18,152,3,2024-11-21T16:41:55.000
279,434,4,2025-04-18T01:56:49.000
269,143,3,2025-04-01T17:06:25.000
271,430,5,2025-01-26T21:16:59.000
213,841,4,2024-11-07T02:50:10.000
294,1161,3,2024-10-25T22:47:53.000
276,423,5,2024-09-20T21:28:46.000
151,51,4,2024-11-14T21:30:55.000
343,194,5,2024-10-09T13:53:20.000
56,1092,3,2025-04-18T14:59:33.000
90,483,5,2025-03-31T22:49:30.000
406,209,1,2024-11-21T17:00:08.000
158,530,4,2024-11-21T17:45:32.000
181,1375,1,2024-11-08T04:16:26.000
381,100,4,2025-04-16T03:30:42.000
346,241,4,2024-09-22T17:22:09.000
275,627,3,2024-09-25T02:31:58.000
144,165,4,2025-02-22T00:06:33.000
380,181,3,2025-01-22T14:13:11.000
387,136,3,2025-02-03T04:31:28.000
256,685,5,2024-12-15T02:06:16.000
393,123,4,2025-02-17T19:38:48.000
92,248,4,2025-02-02T18:02:45.000
256,775,5,2024-12-15T05:54:29.000
422,926,2,2024-09-24T19:41:40.000
326,671,3,2024-11-18T18:05:27.000
271,265,5,2025-01-26T21:14:35.000
378,50,4,2024-11-20T16:59:05.000
308,966,3,2025-02-17T18:35:00.000
437,1262,3,2024-12-01T18:48:11.000
328,569,4,2025-01-17T14:59:59.000
207,100,2,2024-09-29T03:29:46.000
301,2,2,2024-12-14T05:16:27.000
435,746,4,2025-01-07T00:16:24.000
222,568,5,2024-10-30T03:51:21.000
56,169,4,2025-04-15T23:34:08.000
320,685,4,2025-01-14T03:33:59.000
334,1404,4,2025-04-02T20:31:08.000
442,98,4,2024-12-29T10:06:23.000
21,816,1,2024-09-22T18:11:38.000
7,496,5,2025-03-31T13:31:23.000
218,4,3,2024-10-22T02:49:06.000
393,394,5,2025-03-12T18:50:27.000
207,205,4,2024-10-04T18:52:40.000
279,638,4,2024-09-26T22:20:41.000
254,443,3,2025-02-03T02:39:07.000
178,696,4,2024-12-22T21:07:49.000
399,568,2,2024-12-17T08:04:02.000
25,432,2,2025-01-26T22:07:23.000
374,552,4,2024-12-01T01:04:15.000
200,1139,3,2025-01-06T23:48:04.000
160,7,3,2024-10-13T18:37:02.000
233,499,3,2024-10-24T03:33:30.000
387,441,1,2025-02-03T04:56:40.000
64,539,1,2025-03-12T21:12:06.000
186,226,5,2024-11-08T21:14:24.000
189,234,5,2025-04-22T17:16:41.000
296,309,1,2025-01-07T18:03:29.000
64,62,2,2025-03-12T22:10:54.000
435,115,4,2025-01-07T00:09:31.000
405,1248,1,2025-01-23T09:43:53.000
391,204,3,2024-10-21T02:07:38.000
425,38,3,2024-11-05T14:05:57.000
189,176,4,2025-04-22T17:13:34.000
379,196,4,2024-11-26T06:17:42.000
421,194,4,2025-04-10T20:52:34.000
86,288,3,2024-11-15T05:03:38.000
106,196,5,2024-12-06T23:22:58.000
297,201,4,2024-09-26T01:56:24.000
194,427,4,2024-11-14T15:24:48.000
449,971,4,2024-11-24T22:31:41.000
435,652,4,2025-01-07T00:09:01.000
74,324,3,2025-02-24T15:14:40.000
377,219,3,2025-03-30T23:04:38.000
57,456,3,2025-01-01T23:41:23.000
26,150,3,2025-03-31T13:25:50.000
90,83,5,2025-03-31T22:34:47.000
393,67,3,2025-03-12T19:14:48.000
393,756,4,2025-02-17T19:54:18.000
26,127,5,2025-03-31T23:19:28.000
354,483,4,2025-03-30T00:21:38.000
405,371,1,2025-01-23T09:55:09.000
447,121,5,2024-11-06T22:25:07.000
385,218,2,2024-11-13T18:56:01.000
435,141,2,2025-01-07T00:28:18.000
393,241,4,2025-03-10T18:35:30.000
301,194,4,2024-12-14T05:03:47.000
359,313,5,2025-02-02T21:04:10.000
296,268,4,2025-01-07T18:03:58.000
299,86,4,2025-03-10T03:54:10.000
328,579,3,2025-01-17T15:10:36.000
366,573,5,2025-03-02T17:01:18.000
59,274,1,2025-02-23T03:10:49.000
313,471,4,2025-03-27T16:13:16.000
292,408,4,2024-12-02T23:07:48.000
94,55,4,2025-01-27T04:00:53.000
429,1039,5,2024-12-17T19:14:31.000
250,688,2,2024-10-29T01:39:42.000
70,206,3,2025-01-06T06:10:26.000
203,304,3,2024-11-25T04:50:45.000
270,1471,4,2024-10-15T22:57:44.000
405,593,1,2025-01-23T10:03:10.000
346,265,4,2024-09-22T17:53:14.000
334,566,3,2025-04-02T20:27:46.000
363,809,4,2025-04-02T06:15:12.000
166,748,2,2025-02-02T05:35:51.000
249,28,4,2024-11-15T05:35:06.000
181,13,2,2024-11-08T04:14:25.000
292,125,2,2024-12-02T23:13:21.000
133,294,3,2025-03-22T17:47:32.000
329,483,4,2025-04-04T02:19:07.000
296,134,5,2025-01-07T18:21:04.000
328,199,4,2025-01-17T13:58:48.000
263,237,2,2025-03-30T23:21:43.000
135,265,3,2024-11-18T12:56:37.000
391,497,3,2024-10-21T01:58:53.000
42,118,4,2024-12-02T23:31:45.000
299,1132,1,2024-10-26T15:36:36.000
435,1028,2,2025-01-07T00:34:44.000
102,96,3,2025-03-02T01:15:16.000
22,154,4,2024-11-07T07:07:03.000
279,1501,1,2025-03-07T00:51:38.000
176,236,4,2025-01-29T04:29:05.000
109,295,4,2024-11-26T17:18:27.000
11,40,3,2025-04-06T23:27:59.000
325,197,4,2025-04-02T00:49:59.000
320,405,4,2025-01-14T03:32:54.000
348,100,4,2025-02-03T16:26:47.000
234,403,1,2025-04-11T23:01:14.000
21,291,3,2024-09-22T18:04:06.000
62,3,3,2024-11-12T22:05:25.000
381,77,2,2025-04-16T03:12:47.000
313,1050,4,2025-03-27T16:40:26.000
449,381,4,2024-11-24T22:32:57.000
389,1052,2,2024-12-06T05:05:11.000
328,164,3,2025-01-17T14:31:24.000
201,62,1,2025-01-09T01:42:29.000
158,516,5,2024-11-21T17:57:24.000
160,230,2,2024-10-14T20:26:48.000
92,845,3,2025-02-02T18:02:45.000
303,541,3,2024-11-14T21:46:28.000
321,607,4,2024-11-13T16:55:09.000
234,654,5,2025-04-11T22:26:13.000
81,98,5,2024-10-11T01:54:14.000
320,22,5,2025-01-14T03:44:12.000
246,55,4,2025-01-16T03:39:08.000
207,153,5,2024-10-25T03:36:57.000
202,286,1,2024-11-17T00:25:42.000
104,346,3,2025-02-25T21:29:32.000
233,423,4,2024-10-24T03:53:59.000
407,117,3,2024-09-29T16:23:43.000
408,748,5,2025-03-12T05:21:13.000
397,261,1,2024-09-24T01:15:22.000
28,665,3,2024-12-12T21:23:02.000
395,121,3,2025-01-02T18:28:51.000
136,515,5,2024-12-21T08:53:07.000
201,174,3,2025-01-06T18:43:21.000
82,405,3,2024-10-08T11:50:23.000
144,297,4,2025-02-21T23:35:50.000
305,175,4,2025-02-01T08:48:13.000
405,1435,1,2025-01-23T09:28:55.000
89,517,5,2024-11-13T22:24:19.000
394,508,4,2024-11-30T10:49:38.000
450,470,5,2025-02-10T19:38:37.000
256,1210,5,2024-12-15T05:49:59.000
99,748,4,2025-01-24T21:47:16.000
405,795,2,2025-01-23T09:26:45.000
346,967,2,2024-09-22T17:13:46.000
20,144,2,2024-11-16T08:36:41.000
38,550,2,2025-04-13T01:59:46.000
383,9,5,2025-03-29T17:33:21.000
262,393,2,2024-11-17T19:15:40.000
343,405,4,2024-10-09T13:29:36.000
308,618,4,2025-02-17T17:52:35.000
210,88,4,2025-02-17T17:46:43.000
264,175,5,2025-01-30T01:24:32.000
64,70,5,2025-03-12T21:45:58.000
293,53,3,2025-03-03T06:51:31.000
123,132,3,2024-11-18T17:04:32.000
1,100,5,2024-11-03T07:52:21.000
216,364,2,2024-12-10T02:44:23.000
312,611,5,2025-04-04T14:06:04.000
300,100,3,2024-09-30T20:11:07.000
417,32,2,2024-11-16T02:38:44.000
215,434,5,2025-04-01T12:56:34.000
13,349,1,2025-04-12T13:30:07.000
327,425,3,2025-02-18T17:24:41.000
450,783,3,2024-12-17T23:03:38.000
16,482,5,2024-10-24T18:47:52.000
25,633,4,2025-01-26T22:05:01.000
40,750,3,2025-03-04T19:58:43.000
254,258,4,2025-02-13T05:26:00.000
130,627,5,2024-10-02T14:11:36.000
338,516,5,2024-11-13T16:26:06.000
429,427,5,2024-12-17T19:06:09.000
437,173,4,2024-12-01T18:30:23.000
327,96,2,2025-02-18T17:22:10.000
279,721,5,2024-09-26T22:25:19.000
421,200,3,2025-04-10T20:54:47.000
177,470,5,2024-11-21T16:49:11.000
271,471,3,2025-01-26T20:52:06.000
91,515,5,2025-04-01T13:58:10.000
194,479,3,2024-11-14T15:26:07.000
265,300,5,2024-09-27T00:27:04.000
191,272,4,2025-04-02T23:43:51.000
21,258,4,2024-09-22T17:54:49.000
47,268,4,2024-11-13T16:37:20.000
85,451,4,2024-12-24T20:38:54.000
292,127,5,2024-12-02T23:11:08.000
435,217,4,2025-01-07T00:32:41.000
406,443,4,2024-11-17T18:54:57.000
354,1241,4,2025-03-30T00:14:35.000
115,9,5,2024-12-03T17:59:42.000
405,673,5,2025-01-23T08:47:15.000
312,183,5,2025-04-04T14:13:02.000
379,686,4,2024-11-26T06:25:02.000
267,67,3,2024-11-08T07:11:28.000
59,203,4,2025-02-23T03:24:20.000
194,660,3,2024-11-14T17:10:21.000
447,218,4,2024-11-06T22:40:52.000
378,896,4,2025-03-12T01:13:52.000
151,707,4,2024-11-14T17:28:57.000
416,479,5,2025-04-22T02:58:37.000
143,325,5,2025-02-25T11:55:41.000
429,109,3,2024-12-17T18:57:14.000
445,823,1,2025-03-29T19:43:44.000
69,508,4,2024-12-14T04:15:20.000
429,197,4,2024-12-17T18:52:52.000
276,977,2,2024-09-20T20:24:50.000
293,328,2,2025-03-03T05:51:25.000
347,73,2,2024-12-09T08:06:13.000
342,950,2,2024-09-27T00:00:23.000
303,755,2,2024-11-14T05:23:36.000
43,173,5,2024-10-04T16:06:30.000
389,29,2,2024-11-21T05:04:19.000
144,221,3,2025-02-21T23:34:47.000
85,479,4,2024-11-13T21:02:31.000
92,22,3,2024-09-30T20:58:41.000
158,117,3,2024-11-21T17:18:39.000
181,1395,1,2024-11-08T04:04:07.000
320,771,3,2025-01-14T04:15:16.000
125,208,3,2024-11-13T20:50:44.000
380,135,3,2025-01-22T14:30:36.000
321,100,4,2024-11-13T16:34:42.000
347,410,5,2024-12-09T07:37:39.000
357,237,5,2024-11-08T01:06:57.000
313,659,4,2025-03-27T15:49:33.000
114,482,4,2024-12-04T18:23:59.000
387,133,2,2025-02-03T04:34:43.000
327,423,3,2025-02-18T17:25:52.000
230,485,5,2024-11-25T18:59:30.000
42,72,3,2024-12-03T00:17:09.000
301,871,4,2024-12-14T04:52:28.000
181,952,1,2024-11-08T04:18:40.000
144,597,4,2025-02-21T23:36:31.000
406,99,5,2024-11-17T18:58:01.000
437,755,3,2024-11-21T20:17:30.000
420,283,5,2025-03-31T15:12:42.000
85,286,4,2024-11-13T20:17:39.000
90,652,4,2025-03-31T22:50:11.000
267,54,3,2024-11-08T07:25:22.000
342,122,4,2024-09-27T00:06:23.000
263,614,3,2025-03-30T22:59:52.000
49,1070,3,2025-02-21T13:45:39.000
198,33,3,2025-01-07T21:41:31.000
385,181,1,2024-11-13T16:52:03.000
276,774,2,2024-10-27T06:45:22.000
385,286,3,2024-11-13T16:30:00.000
47,323,2,2024-11-13T16:59:20.000
305,405,3,2025-02-01T09:16:20.000
141,322,4,2025-01-12T05:53:46.000
450,1147,4,2024-12-17T16:01:37.000
246,790,3,2025-01-16T04:03:25.000
50,325,1,2024-10-17T01:40:00.000
172,483,3,2024-09-29T13:00:28.000
412,135,4,2024-11-16T22:00:21.000
158,502,4,2024-11-21T17:57:49.000
72,230,1,2024-11-20T14:47:57.000
21,979,2,2024-09-22T18:03:36.000
341,288,4,2025-03-24T16:41:26.000
160,544,4,2024-10-13T18:41:46.000
157,147,5,2025-02-07T22:25:42.000
401,342,1,2025-03-27T20:48:43.000
181,879,2,2024-11-08T03:59:02.000
390,331,2,2024-11-16T15:22:03.000
373,494,4,2024-10-17T14:39:38.000
398,234,4,2024-09-30T22:41:05.000
145,477,2,2025-02-25T09:14:29.000
343,121,2,2024-10-09T14:24:32.000
64,214,3,2025-03-12T21:17:58.000
299,70,3,2024-10-26T15:55:20.000
234,208,4,2025-04-11T18:06:42.000
435,234,4,2025-01-07T00:23:39.000
405,1167,1,2025-01-23T09:21:08.000
336,153,5,2024-10-25T05:34:29.000
382,1142,3,2024-10-04T06:10:51.000
142,358,2,2025-02-28T04:29:38.000
363,218,2,2025-04-02T06:06:14.000
235,211,5,2025-03-11T22:26:02.000
405,396,1,2025-01-23T09:23:28.000
363,81,4,2025-04-02T05:56:56.000
60,606,4,2024-12-28T16:40:01.000
43,471,3,2025-01-04T23:08:39.000
437,86,4,2024-12-01T18:41:55.000
297,1014,3,2024-09-22T19:00:45.000
399,772,4,2024-12-17T07:22:38.000
311,576,3,2025-01-09T17:17:49.000
330,286,5,2024-10-11T04:22:48.000
305,201,3,2025-02-01T09:06:38.000
57,932,3,2025-01-01T23:33:05.000
208,208,4,2024-12-26T03:52:40.000
42,479,4,2024-12-03T00:15:47.000
320,276,2,2025-01-14T03:29:39.000
234,428,4,2025-04-11T22:34:39.000
214,187,4,2025-04-02T19:07:50.000
416,399,4,2024-11-07T05:11:37.000
85,237,3,2024-11-13T20:26:09.000
313,526,4,2025-03-27T19:49:57.000
387,561,3,2025-02-03T04:56:40.000
201,1008,3,2025-01-07T02:41:31.000
189,1117,5,2025-04-22T17:04:38.000
50,508,5,2024-10-17T01:40:38.000
303,1303,3,2024-11-14T21:43:51.000
59,564,2,2025-02-23T04:03:25.000
42,216,5,2024-12-03T00:15:47.000
423,258,5,2025-04-01T01:39:07.000
202,604,5,2024-11-17T00:37:38.000
42,1049,3,2024-12-02T23:38:02.000
178,196,4,2024-12-22T21:57:14.000
437,665,2,2024-11-21T20:21:35.000
437,239,4,2024-11-21T19:45:29.000
342,143,5,2024-09-27T00:08:56.000
245,50,4,2025-02-26T17:21:04.000
234,963,3,2025-04-08T23:43:03.000
407,200,4,2024-09-23T20:14:45.000
56,554,4,2025-04-15T22:29:16.000
6,506,4,2024-12-31T21:02:54.000
196,428,4,2024-12-04T16:08:22.000
263,163,5,2025-03-30T23:14:57.000
354,134,4,2025-03-30T00:21:38.000
95,591,5,2024-11-26T19:41:27.000
311,322,4,2025-01-09T16:40:47.000
326,98,5,2024-11-18T17:45:12.000
292,705,4,2024-12-02T23:29:34.000
318,138,4,2025-01-11T05:55:15.000
429,1136,4,2024-12-17T19:22:12.000
140,880,4,2024-11-08T18:30:32.000
134,751,5,2025-04-04T23:25:35.000
311,71,4,2025-01-09T16:54:05.000
342,13,3,2024-09-23T03:14:40.000
231,476,3,2024-11-19T19:00:18.000
326,969,4,2024-11-18T17:45:51.000
376,98,5,2024-11-13T20:56:38.000
346,405,3,2025-01-31T19:14:58.000
78,298,3,2024-11-15T22:41:42.000
311,420,1,2025-01-09T17:18:54.000
221,476,2,2024-09-26T03:31:13.000
356,892,1,2025-04-01T04:50:41.000
385,180,4,2024-11-13T17:38:26.000
26,294,3,2025-03-31T12:43:12.000
373,658,4,2024-10-17T16:29:41.000
417,226,3,2024-11-16T02:41:36.000
293,804,1,2025-03-03T06:50:16.000
417,636,3,2024-11-16T02:47:15.000
13,333,3,2024-12-07T17:13:30.000
435,386,4,2025-01-07T00:39:44.000
130,143,5,2024-10-07T19:18:42.000
374,405,4,2024-11-24T17:36:32.000
132,154,4,2025-03-30T17:29:56.000
332,95,5,2025-02-24T22:41:00.000
1,226,3,2024-11-03T07:46:16.000
70,191,3,2025-01-07T05:02:20.000
151,163,4,2024-11-14T21:25:23.000
345,325,1,2025-01-15T21:58:17.000
348,1120,3,2025-02-03T16:29:47.000
181,288,4,2024-11-08T03:52:53.000
276,409,3,2024-09-20T21:51:50.000
325,180,4,2025-04-02T01:01:50.000
239,954,5,2025-03-06T10:14:13.000
200,56,4,2025-01-06T23:20:58.000
325,525,5,2025-04-02T00:56:19.000
234,427,4,2025-04-08T23:33:06.000
151,356,2,2024-11-14T17:34:12.000
435,1217,3,2025-01-07T00:43:39.000
29,874,4,2024-12-22T20:03:40.000
393,1215,3,2025-03-12T19:42:09.000
416,1407,2,2025-02-01T08:01:52.000
94,17,2,2025-04-04T20:24:54.000
432,411,3,2025-03-09T04:00:44.000
405,1421,1,2025-01-23T09:13:55.000
56,728,3,2025-04-18T14:57:00.000
90,421,4,2025-03-31T22:35:18.000
95,229,3,2024-11-10T21:13:28.000
250,56,4,2024-10-29T01:53:24.000
42,95,5,2024-12-03T00:00:20.000
398,162,5,2024-10-02T17:04:11.000
193,56,1,2025-03-05T19:19:32.000
38,133,2,2025-04-13T01:11:13.000
331,11,2,2024-10-18T17:45:02.000
293,226,1,2025-03-03T06:35:06.000
29,302,4,2024-12-22T19:57:43.000
95,79,4,2024-11-10T21:10:31.000
194,568,2,2024-11-14T15:53:39.000
293,1042,3,2025-03-03T06:46:15.000
102,636,3,2025-03-02T01:19:37.000
405,1178,1,2025-01-23T09:28:10.000
174,768,1,2025-02-03T14:19:29.000
58,1103,5,2025-01-09T00:19:10.000
222,218,5,2024-10-30T03:32:50.000
426,614,4,2024-11-13T18:10:04.000
327,411,3,2025-02-18T16:22:37.000
186,300,5,2024-11-08T21:00:58.000
339,182,5,2025-03-27T21:15:10.000
21,148,1,2024-09-22T18:04:42.000
271,221,3,2025-01-26T20:52:07.000
445,628,1,2025-03-29T19:35:37.000
332,265,4,2025-02-24T22:46:10.000
72,51,4,2024-11-20T14:42:26.000
363,96,5,2025-04-02T05:27:15.000
6,269,4,2024-12-28T00:17:02.000
262,365,4,2024-11-17T19:12:19.000
22,194,5,2024-11-07T07:10:07.000
359,1,4,2025-02-02T21:00:14.000
446,332,3,2024-11-17T17:19:09.000
327,634,5,2025-02-18T16:48:13.000
59,209,5,2025-02-23T03:36:05.000
269,716,4,2025-04-01T17:18:31.000
58,311,4,2025-03-24T20:08:21.000
5,410,1,2024-11-10T21:43:03.000
213,238,5,2024-11-08T02:20:35.000
345,311,5,2025-01-15T21:43:29.000
303,765,3,2024-11-14T05:33:28.000
6,87,4,2024-12-31T21:02:54.000
405,1557,1,2025-01-23T09:20:22.000
103,69,3,2024-11-25T01:16:25.000
263,195,5,2025-03-30T23:19:09.000
118,421,4,2024-09-27T18:29:06.000
279,1247,2,2024-09-30T22:52:04.000
201,71,3,2025-01-06T18:27:50.000
174,216,5,2025-02-02T17:11:56.000
327,219,4,2025-02-17T20:10:19.000
145,195,5,2024-12-15T10:28:48.000
356,333,5,2025-04-01T04:46:18.000
31,79,2,2024-12-08T02:28:02.000
217,391,4,2025-03-05T03:58:07.000
234,1126,4,2025-04-08T23:55:22.000
314,1178,2,2024-10-26T18:57:24.000
